dmd_type,dmd_id,dmd_name,bnf_code
AMP,22203811000001105,Bisoprolol 7.5mg tablets,0204000H0AAALAL
AMP,20284011000001106,Bisoprolol 7.5mg tablets,0204000H0AAALAL
AMP,15059711000001100,Bisoprolol 7.5mg tablets,0204000H0AAALAL
AMP,21802711000001100,Bisoprolol 7.5mg tablets,0204000H0AAALAL
VMP,318604001,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,11252511000001108,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,20358011000001102,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,10740611000001105,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,18506211000001103,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,35137411000001108,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,19707811000001102,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,17012211000001107,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,32396111000001103,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,30001311000001100,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,38809211000001106,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,22495911000001100,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,13436011000001108,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,17806811000001108,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,20283411000001100,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,15057811000001100,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,21105111000001104,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
AMP,21800411000001105,Bisoprolol 1.25mg tablets,0204000H0AAAMAM
VMP,12287311000001105,Bisoprolol 10mg/5ml oral solution,0204000H0AAARAR
VMP,12287411000001103,Bisoprolol 10mg/5ml oral suspension,0204000H0AAARAR
AMP,12233711000001108,Bisoprolol 10mg/5ml oral solution,0204000H0AAARAR
AMP,12233411000001102,Bisoprolol 10mg/5ml oral suspension,0204000H0AAARAR
VMP,14159011000001102,Bisoprolol 7.5mg/5ml oral solution,0204000H0AABBBB
VMP,14159111000001101,Bisoprolol 7.5mg/5ml oral suspension,0204000H0AABBBB
AMP,14156711000001105,Bisoprolol 7.5mg/5ml oral solution,0204000H0AABBBB
AMP,14157011000001106,Bisoprolol 7.5mg/5ml oral suspension,0204000H0AABBBB
VMP,15160211000001100,Bisoprolol 625micrograms/5ml oral solution,0204000H0AABDBD
VMP,15160311000001108,Bisoprolol 625micrograms/5ml oral suspension,0204000H0AABDBD
AMP,15159011000001109,Bisoprolol 625micrograms/5ml oral solution,0204000H0AABDBD
AMP,15159311000001107,Bisoprolol 625micrograms/5ml oral suspension,0204000H0AABDBD
VMP,12287511000001104,Bisoprolol 2.5mg/5ml oral solution,0204000H0AABEBE
AMP,12234411000001104,Bisoprolol 2.5mg/5ml oral solution,0204000H0AABEBE
VMP,12287611000001100,Bisoprolol 2.5mg/5ml oral suspension,0204000H0AABFBF
AMP,12234011000001108,Bisoprolol 2.5mg/5ml oral suspension,0204000H0AABFBF
VMP,8304911000001103,Bisoprolol 5mg/5ml oral solution,0204000H0AABGBG
AMP,8296111000001104,Bisoprolol 5mg/5ml oral solution,0204000H0AABGBG
VMP,8304811000001108,Bisoprolol 5mg/5ml oral suspension,0204000H0AABHBH
AMP,8297411000001106,Bisoprolol 5mg/5ml oral suspension,0204000H0AABHBH
VMP,8305211000001108,Bisoprolol 1.25mg/5ml oral suspension,0204000H0AABIBI
AMP,8296611000001107,Bisoprolol 1.25mg/5ml oral suspension,0204000H0AABIBI
VMP,8305311000001100,Bisoprolol 1.25mg/5ml oral solution,0204000H0AABJBJ
AMP,8294811000001104,Bisoprolol 1.25mg/5ml oral solution,0204000H0AABJBJ
AMP,712511000001106,Cardicor 1.25mg tablets,0204000H0BFAAAM
AMP,628711000001102,Cardicor 2.5mg tablets,0204000H0BFABAJ
AMP,823111000001103,Cardicor 3.75mg tablets,0204000H0BFACAK
AMP,19711000001106,Cardicor 5mg tablets,0204000H0BFADAA
AMP,404511000001105,Cardicor 7.5mg tablets,0204000H0BFAEAL
AMP,890111000001100,Cardicor 10mg tablets,0204000H0BFAFAB
AMP,10241311000001102,Congescor 1.25mg tablets,0204000H0BKAAAM
AMP,10241511000001108,Congescor 2.5mg tablets,0204000H0BKABAJ
VMP,36037611000001104,Labetalol 100mg/20ml solution for injection ampoules,0204000I0AAAAAA
AMP,21231511000001100,Labetalol 100mg/20ml solution for injection ampoules,0204000I0AAAAAA
AMP,21233911000001108,Labetalol 100mg/20ml solution for injection ampoules,0204000I0AAAAAA
AMP,37530611000001101,Labetalol 100mg/20ml solution for injection ampoules,0204000I0AAAAAA
AMP,21024711000001102,Labetalol 100mg/20ml solution for injection ampoules,0204000I0AAAAAA
VMP,318458004,Labetalol 50mg tablets,0204000I0AAABAB
VMP,318445000,Labetalol 100mg tablets,0204000I0AAACAC
AMP,50911000001108,Labetalol 100mg tablets,0204000I0AAACAC
AMP,281111000001101,Labetalol 100mg tablets,0204000I0AAACAC
AMP,211811000001105,Labetalol 100mg tablets,0204000I0AAACAC
AMP,23951911000001100,Labetalol 100mg tablets,0204000I0AAACAC
AMP,192511000001101,Labetalol 100mg tablets,0204000I0AAACAC
AMP,30217211000001105,Labetalol 100mg tablets,0204000I0AAACAC
AMP,2211000001109,Labetalol 100mg tablets,0204000I0AAACAC
AMP,311711000001109,Labetalol 100mg tablets,0204000I0AAACAC
AMP,29882111000001109,Labetalol 100mg tablets,0204000I0AAACAC
AMP,36536911000001109,Labetalol 100mg tablets,0204000I0AAACAC
AMP,22055311000001102,Labetalol 100mg tablets,0204000I0AAACAC
VMP,318446004,Labetalol 200mg tablets,0204000I0AAADAD
AMP,22311000001107,Labetalol 200mg tablets,0204000I0AAADAD
AMP,265911000001104,Labetalol 200mg tablets,0204000I0AAADAD
AMP,806211000001105,Labetalol 200mg tablets,0204000I0AAADAD
AMP,23952111000001108,Labetalol 200mg tablets,0204000I0AAADAD
AMP,846811000001103,Labetalol 200mg tablets,0204000I0AAADAD
AMP,99411000001101,Labetalol 200mg tablets,0204000I0AAADAD
AMP,341511000001108,Labetalol 200mg tablets,0204000I0AAADAD
AMP,29882311000001106,Labetalol 200mg tablets,0204000I0AAADAD
AMP,36537111000001109,Labetalol 200mg tablets,0204000I0AAADAD
AMP,22055511000001108,Labetalol 200mg tablets,0204000I0AAADAD
VMP,318447008,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,246511000001107,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,179211000001104,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,295111000001100,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,23952311000001105,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,296411000001101,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,166411000001101,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,17929411000001101,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,929111000001109,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,29882511000001100,Labetalol 400mg tablets,0204000I0AAAEAE
AMP,22055711000001103,Labetalol 400mg tablets,0204000I0AAAEAE
VMP,8582311000001109,Labetalol 50mg/5ml oral solution,0204000I0AAAIAI
VMP,8582411000001102,Labetalol 50mg/5ml oral suspension,0204000I0AAAIAI
AMP,8563811000001106,Labetalol 50mg/5ml oral solution,0204000I0AAAIAI
AMP,8564111000001102,Labetalol 50mg/5ml oral suspension,0204000I0AAAIAI
VMP,8581911000001104,Labetalol 200mg/5ml oral solution,0204000I0AAAJAJ
VMP,8582011000001106,Labetalol 200mg/5ml oral suspension,0204000I0AAAJAJ
AMP,8557811000001106,Labetalol 200mg/5ml oral solution,0204000I0AAAJAJ
AMP,8558111000001103,Labetalol 200mg/5ml oral suspension,0204000I0AAAJAJ
AMP,42611000001104,Trandate 50mg tablets,0204000I0BCAAAB
AMP,639011000001106,Trandate 100mg tablets,0204000I0BCABAC
AMP,77311000001105,Trandate 200mg tablets,0204000I0BCACAD
AMP,674711000001109,Trandate 400mg tablets,0204000I0BCADAE
VMP,3631211000001109,Metoprolol 5mg/5ml solution for injection ampoules,0204000K0AAAAAA
VMP,318475005,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,393511000001101,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,21286311000001105,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,499011000001103,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,378011000001105,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,11406211000001101,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,36610411000001100,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,24383811000001108,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,407511000001102,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,160511000001104,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,37120911000001103,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,35167811000001103,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,683311000001100,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,519211000001104,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,15110511000001101,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,126811000001105,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,482411000001100,Metoprolol 50mg tablets,0204000K0AAABAB
AMP,21798411000001108,Metoprolol 50mg tablets,0204000K0AAABAB
VMP,318474009,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,121711000001108,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,21286511000001104,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,834111000001104,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,610811000001104,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,11406511000001103,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,36610711000001106,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,24383511000001105,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,203711000001103,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,927811000001105,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,37121211000001101,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,35168011000001105,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,497611000001100,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,17941511000001101,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,573311000001103,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,15110311000001107,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,89911000001105,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,622511000001105,Metoprolol 100mg tablets,0204000K0AAACAC
AMP,21799011000001109,Metoprolol 100mg tablets,0204000K0AAACAC
VMP,36035411000001108,Metoprolol 200mg modified-release tablets,0204000K0AAADAD
VMP,16632411000001109,Metoprolol 12.5mg capsules,0204000K0AAAFAF
AMP,16632111000001104,Metoprolol 12.5mg capsules,0204000K0AAAFAF
VMP,8668011000001102,Metoprolol 10mg/5ml oral solution,0204000K0AAAMAM
VMP,8668111000001101,Metoprolol 10mg/5ml oral suspension,0204000K0AAAMAM
AMP,8632011000001106,Metoprolol 10mg/5ml oral solution,0204000K0AAAMAM
AMP,8633111000001101,Metoprolol 10mg/5ml oral suspension,0204000K0AAAMAM
VMP,8669211000001102,Metoprolol 5mg/5ml oral solution,0204000K0AAANAN
VMP,8669311000001105,Metoprolol 5mg/5ml oral suspension,0204000K0AAANAN
AMP,8636311000001108,Metoprolol 5mg/5ml oral solution,0204000K0AAANAN
AMP,8636611000001103,Metoprolol 5mg/5ml oral suspension,0204000K0AAANAN
VMP,8668711000001100,Metoprolol 25mg/5ml oral solution,0204000K0AAASAS
VMP,8668811000001108,Metoprolol 25mg/5ml oral suspension,0204000K0AAASAS
AMP,8634111000001104,Metoprolol 25mg/5ml oral solution,0204000K0AAASAS
AMP,8634611000001107,Metoprolol 25mg/5ml oral suspension,0204000K0AAASAS
VMP,8669111000001108,Metoprolol 50mg/5ml oral suspension,0204000K0AAATAT
AMP,8635811000001107,Metoprolol 50mg/5ml oral suspension,0204000K0AAATAT
VMP,8668211000001107,Metoprolol 12.5mg/5ml oral solution,0204000K0AABKBK
AMP,8633011000001102,Metoprolol 12.5mg/5ml oral solution,0204000K0AABKBK
VMP,8668411000001106,Metoprolol 12.5mg/5ml oral suspension,0204000K0AABLBL
AMP,8633711000001100,Metoprolol 12.5mg/5ml oral suspension,0204000K0AABLBL
VMP,8668911000001103,Metoprolol 50mg/5ml oral solution,0204000K0AABMBM
AMP,8635411000001105,Metoprolol 50mg/5ml oral solution,0204000K0AABMBM
AMP,31811000001105,Betaloc 50mg tablets,0204000K0BBAAAB
AMP,3615711000001109,Betaloc I.V. 5mg/5ml solution for injection ampoules,0204000K0BBACAA
AMP,113511000001109,Lopresor 50mg tablets,0204000K0BDAAAB
AMP,756911000001107,Lopresor 100mg tablets,0204000K0BDABAC
AMP,916111000001108,Lopresor SR 200mg tablets,0204000K0BDACAD
VMP,318480001,Nadolol 40mg tablets,0204000M0AAAAAA
AMP,27982111000001108,Nadolol 40mg tablets,0204000M0AAAAAA
VMP,318481002,Nadolol 80mg tablets,0204000M0AAABAB
VMP,27890211000001107,Nadolol 10mg/5ml oral solution,0204000M0AAADAD
VMP,27890311000001104,Nadolol 10mg/5ml oral suspension,0204000M0AAADAD
AMP,27881211000001102,Nadolol 10mg/5ml oral solution,0204000M0AAADAD
AMP,27881511000001104,Nadolol 10mg/5ml oral suspension,0204000M0AAADAD
VMP,16109911000001102,Nadolol 30mg/5ml oral solution,0204000M0AAAFAF
AMP,16104011000001102,Nadolol 30mg/5ml oral solution,0204000M0AAAFAF
VMP,16130911000001101,Nadolol 20mg/5ml oral solution,0204000M0AAAGAG
AMP,16127311000001104,Nadolol 20mg/5ml oral solution,0204000M0AAAGAG
VMP,16131011000001109,Nadolol 20mg/5ml oral suspension,0204000M0AAAHAH
AMP,16127611000001109,Nadolol 20mg/5ml oral suspension,0204000M0AAAHAH
VMP,16110011000001107,Nadolol 30mg/5ml oral suspension,0204000M0AAAIAI
AMP,16104311000001104,Nadolol 30mg/5ml oral suspension,0204000M0AAAIAI
VMP,12300811000001107,Nadolol 40mg/5ml oral suspension,0204000M0AAAJAJ
AMP,12250011000001100,Nadolol 40mg/5ml oral suspension,0204000M0AAAJAJ
AMP,3687411000001106,Corgard 80mg tablets,0204000M0BBABAB
VMP,318483004,Oxprenolol 20mg tablets,0204000N0AAABAB
AMP,20365011000001102,Oxprenolol 20mg tablets,0204000N0AAABAB
AMP,20464711000001106,Oxprenolol 20mg tablets,0204000N0AAABAB
AMP,20359911000001106,Oxprenolol 20mg tablets,0204000N0AAABAB
VMP,318484005,Oxprenolol 40mg tablets,0204000N0AAACAC
AMP,20365211000001107,Oxprenolol 40mg tablets,0204000N0AAACAC
AMP,20464511000001101,Oxprenolol 40mg tablets,0204000N0AAACAC
AMP,20360111000001109,Oxprenolol 40mg tablets,0204000N0AAACAC
VMP,36023011000001102,Oxprenolol 160mg modified-release tablets,0204000N0AAAFAF
AMP,473011000001107,Slow-Trasicor 160mg tablets,0204000N0BEAAAF
VMP,318512002,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,3707011000001107,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,3705711000001103,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,30077011000001104,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,3706411000001100,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,17878311000001107,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,29985611000001103,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,21847911000001109,Pindolol 5mg tablets,0204000P0AAAAAA
AMP,3706111000001105,Visken 5mg tablets,0204000P0BBAAAA
VMP,318525005,Sotalol 40mg tablets,0204000T0AAABAB
AMP,936211000001109,Sotalol 40mg tablets,0204000T0AAABAB
AMP,694211000001107,Sotalol 40mg tablets,0204000T0AAABAB
AMP,11427411000001105,Sotalol 40mg tablets,0204000T0AAABAB
AMP,10415811000001104,Sotalol 40mg tablets,0204000T0AAABAB
AMP,16067611000001105,Sotalol 40mg tablets,0204000T0AAABAB
AMP,30098811000001100,Sotalol 40mg tablets,0204000T0AAABAB
AMP,4230411000001104,Sotalol 40mg tablets,0204000T0AAABAB
AMP,386111000001101,Sotalol 40mg tablets,0204000T0AAABAB
AMP,30916011000001102,Sotalol 40mg tablets,0204000T0AAABAB
AMP,35185211000001109,Sotalol 40mg tablets,0204000T0AAABAB
AMP,9481411000001103,Sotalol 40mg tablets,0204000T0AAABAB
AMP,17799811000001102,Sotalol 40mg tablets,0204000T0AAABAB
AMP,3659211000001106,Sotalol 40mg tablets,0204000T0AAABAB
AMP,26785611000001103,Sotalol 40mg tablets,0204000T0AAABAB
AMP,21901211000001105,Sotalol 40mg tablets,0204000T0AAABAB
VMP,318526006,Sotalol 80mg tablets,0204000T0AAACAC
AMP,909811000001109,Sotalol 80mg tablets,0204000T0AAACAC
AMP,21289211000001106,Sotalol 80mg tablets,0204000T0AAACAC
AMP,570411000001102,Sotalol 80mg tablets,0204000T0AAACAC
AMP,11427811000001107,Sotalol 80mg tablets,0204000T0AAACAC
AMP,13770911000001104,Sotalol 80mg tablets,0204000T0AAACAC
AMP,10416211000001106,Sotalol 80mg tablets,0204000T0AAACAC
AMP,16068711000001100,Sotalol 80mg tablets,0204000T0AAACAC
AMP,30099011000001101,Sotalol 80mg tablets,0204000T0AAACAC
AMP,4230611000001101,Sotalol 80mg tablets,0204000T0AAACAC
AMP,654011000001109,Sotalol 80mg tablets,0204000T0AAACAC
AMP,30916211000001107,Sotalol 80mg tablets,0204000T0AAACAC
AMP,35185411000001108,Sotalol 80mg tablets,0204000T0AAACAC
AMP,680311000001106,Sotalol 80mg tablets,0204000T0AAACAC
AMP,17800411000001109,Sotalol 80mg tablets,0204000T0AAACAC
AMP,170011000001101,Sotalol 80mg tablets,0204000T0AAACAC
AMP,3659411000001105,Sotalol 80mg tablets,0204000T0AAACAC
AMP,26786011000001101,Sotalol 80mg tablets,0204000T0AAACAC
AMP,21901411000001109,Sotalol 80mg tablets,0204000T0AAACAC
VMP,318528007,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,171311000001108,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,21289411000001105,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,364111000001105,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,11428011000001100,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,13770711000001101,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,10416411000001105,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,16069211000001102,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,30099211000001106,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,4230811000001102,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,186211000001102,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,30916411000001106,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,35185611000001106,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,615911000001100,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,646911000001102,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,3658411000001102,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,26787311000001100,Sotalol 160mg tablets,0204000T0AAAEAE
AMP,21901611000001107,Sotalol 160mg tablets,0204000T0AAAEAE
VMP,318527002,Sotalol 200mg tablets,0204000T0AAAFAF
VMP,8727111000001102,Sotalol 40mg/5ml oral solution,0204000T0AAAMAM
VMP,8727211000001108,Sotalol 40mg/5ml oral suspension,0204000T0AAAMAM
AMP,8704211000001108,Sotalol 40mg/5ml oral solution,0204000T0AAAMAM
AMP,8705211000001109,Sotalol 40mg/5ml oral suspension,0204000T0AAAMAM
VMP,13323811000001102,Sotalol 30mg/5ml oral solution,0204000T0AAARAR
AMP,13315311000001103,Sotalol 30mg/5ml oral solution,0204000T0AAARAR
VMP,8726811000001107,Sotalol 25mg/5ml oral solution,0204000T0AAATAT
AMP,8704911000001104,Sotalol 25mg/5ml oral solution,0204000T0AAATAT
VMP,8726911000001102,Sotalol 25mg/5ml oral suspension,0204000T0AABCBC
AMP,8705511000001107,Sotalol 25mg/5ml oral suspension,0204000T0AABCBC
AMP,900511000001103,Beta-Cardone 40mg tablets,0204000T0BBAAAB
AMP,104011000001101,Beta-Cardone 80mg tablets,0204000T0BBABAC
AMP,447111000001104,Beta-Cardone 200mg tablets,0204000T0BBACAF
AMP,463811000001109,Sotacor 80mg tablets,0204000T0BCAAAC
AMP,446211000001108,Sotacor 160mg tablets,0204000T0BCABAE
VMP,35903311000001104,Atenolol 50mg / Nifedipine 20mg modified-release capsules,0204000U0AAAAAA
AMP,3142711000001107,Beta-Adalat modified-release capsules,0204000U0BBAAAA
AMP,3142511000001102,Tenif 50mg/20mg modified-release capsules,0204000U0BCAAAA
VMP,318534000,Timolol 10mg tablets,0204000V0AAAAAA
AMP,23681211000001100,Timolol 10mg tablets,0204000V0AAAAAA
AMP,23482011000001100,Timolol 10mg tablets,0204000V0AAAAAA
AMP,37825811000001109,Timolol 10mg tablets,0204000V0AAAAAA
AMP,23165911000001107,Timolol 10mg tablets,0204000V0AAAAAA
AMP,36888711000001102,Timolol 10mg tablets,0204000V0AAAAAA
VMP,23707811000001104,Macitentan 10mg tablets,0205010AAAAAAAA
VMP,24408611000001108,Riociguat 2mg tablets,0205010ABAAADAD
VMP,24408511000001109,Riociguat 2.5mg tablets,0205010ABAAAEAE
AMP,24400611000001105,Adempas 2.5mg tablets,0205010ABBBAEAE
VMP,8528511000001106,Hydralazine 10mg/5ml oral solution,0205010J0AAA3A3
AMP,8521611000001102,Hydralazine 10mg/5ml oral solution,0205010J0AAA3A3
VMP,8528711000001101,Hydralazine 50mg/5ml oral solution,0205010J0AAA4A4
VMP,8528811000001109,Hydralazine 50mg/5ml oral suspension,0205010J0AAA4A4
AMP,8522511000001109,Hydralazine 50mg/5ml oral solution,0205010J0AAA4A4
AMP,8522811000001107,Hydralazine 50mg/5ml oral suspension,0205010J0AAA4A4
VMP,8580911000001106,Hydralazine 25mg/5ml oral solution,0205010J0AAA8A8
VMP,8581011000001103,Hydralazine 25mg/5ml oral suspension,0205010J0AAA8A8
AMP,8521311000001107,Hydralazine 25mg/5ml oral solution,0205010J0AAA8A8
AMP,8522211000001106,Hydralazine 25mg/5ml oral suspension,0205010J0AAA8A8
VMP,318649003,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,193711000001103,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,364711000001106,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,30794011000001104,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,838611000001102,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,19818811000001103,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,24148611000001102,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,491411000001106,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,30206011000001101,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,35942011000001100,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,202811000001103,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,17919411000001107,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,29871211000001100,Hydralazine 25mg tablets,0205010J0AAAGAG
AMP,17199711000001102,Hydralazine 25mg tablets,0205010J0AAAGAG
VMP,318650003,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,916811000001101,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,147111000001103,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,147311000001101,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,19819011000001104,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,24149011000001104,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,157211000001107,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,30206311000001103,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,35942811000001106,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,256311000001104,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,17919811000001109,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,358111000001109,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,29871411000001101,Hydralazine 50mg tablets,0205010J0AAAHAH
AMP,22042911000001107,Hydralazine 50mg tablets,0205010J0AAAHAH
VMP,414426001,Hydralazine 10mg tablets,0205010J0AABKBK
AMP,35605311000001104,Hydralazine 10mg tablets,0205010J0AABKBK
VMP,12536711000001108,Hydralazine 2.5mg/5ml oral solution,0205010J0AABQBQ
VMP,12536811000001100,Hydralazine 2.5mg/5ml oral suspension,0205010J0AABQBQ
AMP,12520911000001109,Hydralazine 2.5mg/5ml oral solution,0205010J0AABQBQ
AMP,12520311000001108,Hydralazine 2.5mg/5ml oral suspension,0205010J0AABQBQ
VMP,8528611000001105,Hydralazine 10mg/5ml oral suspension,0205010J0AABTBT
AMP,8522011000001101,Hydralazine 10mg/5ml oral suspension,0205010J0AABTBT
AMP,657011000001101,Apresoline 25mg tablets,0205010J0BBAAAG
VMP,318655008,Minoxidil 2.5mg tablets,0205010N0AAAAAA
VMP,318656009,Minoxidil 5mg tablets,0205010N0AAABAB
VMP,318657000,Minoxidil 10mg tablets,0205010N0AAACAC
AMP,3667011000001104,Loniten 2.5mg tablets,0205010N0BBAAAA
AMP,3666411000001106,Loniten 5mg tablets,0205010N0BBABAB
AMP,3666711000001100,Loniten 10mg tablets,0205010N0BBACAC
VMP,407815004,Bosentan 62.5mg tablets,0205010U0AAAAAA
AMP,35848211000001104,Bosentan 62.5mg tablets,0205010U0AAAAAA
AMP,36394411000001101,Bosentan 62.5mg tablets,0205010U0AAAAAA
AMP,35244311000001108,Bosentan 62.5mg tablets,0205010U0AAAAAA
AMP,34783311000001104,Bosentan 62.5mg tablets,0205010U0AAAAAA
AMP,34817111000001108,Bosentan 62.5mg tablets,0205010U0AAAAAA
VMP,407816003,Bosentan 125mg tablets,0205010U0AAABAB
AMP,35848011000001109,Bosentan 125mg tablets,0205010U0AAABAB
AMP,36393411000001104,Bosentan 125mg tablets,0205010U0AAABAB
AMP,35244111000001106,Bosentan 125mg tablets,0205010U0AAABAB
AMP,34783611000001109,Bosentan 125mg tablets,0205010U0AAABAB
AMP,34817311000001105,Bosentan 125mg tablets,0205010U0AAABAB
AMP,4765711000001100,Tracleer 125mg tablets,0205010U0BBABAB
AMP,34889411000001105,Stayveer 125mg tablets,0205010U0BCABAB
VMP,420370000,Iloprost 10micrograms/1ml nebuliser liquid ampoules,0205010V0AAACAC
AMP,37242911000001104,Iloprost 10micrograms/1ml nebuliser liquid ampoules,0205010V0AAACAC
VMP,429662009,Ambrisentan 5mg tablets,0205010X0AAAAAA
VMP,428480001,Ambrisentan 10mg tablets,0205010X0AAABAB
AMP,13755511000001103,Volibris 5mg tablets,0205010X0BBAAAA
AMP,13756111000001101,Volibris 10mg tablets,0205010X0BBABAB
VMP,419015002,Sildenafil 20mg tablets,0205010Y0AAAAAA
AMP,33868311000001109,Sildenafil 20mg tablets,0205010Y0AAAAAA
AMP,33620211000001102,Sildenafil 20mg tablets,0205010Y0AAAAAA
AMP,36899911000001107,Sildenafil 20mg tablets,0205010Y0AAAAAA
VMP,21705011000001109,Sildenafil 10mg/ml oral suspension sugar free,0205010Y0AAABAB
